position,person,personID,start,end
Minister of Hydrocarbons,Diakaria Koulibaly,Q97167078,2018-05-26,
Minister of Information and Communication,Rose Pola Pricemou,Q109275627,2021-10-26,
Minister of Infrastructure and Transport,Yaya Sow,Q109274627,2021-10-26,
Minister of Investments and Public-Private Partnerships,Ibrahima Kassory Fofana,Q5984807,2014,2018
Minister of Investments and Public-Private Partnerships,Gabriel Curtis,Q96481975,2018-05,2021-09-05
Minister of Justice,Bachir Touré,Q54366560,2008-06-19,
Minister of Livestock and Animal Production,Roger Patrick Millimono,Q96945598,2020-06,
Minister of Livestock and Animal Production,Mamoudou Nagnalen Barry,Q109375616,2021-11-02,
Minister of Mines and Geology,Mohamed Lamine Fofana,Q90561086,2010-12-24,2014-01-15
Minister of Mines and Geology,Kerfalla Yansané,Q19940288,2014-01-20,2015-12-26
Minister of Mines and Geology,Abdoulaye Magassouba,Q60965090,2016-01-07,2021-09-05
Minister of Mines and Geology,Moussa Magassouba,Q109512687,2021-11-04,
Minister of Posts and Telecoms,Saïd Oumar Koulibaly,Q96475179,2021-07,2021-09-05
Minister of Posts and Telecoms,Aminata Kaba,Q109412260,2021-11-04,
Minister of Pre-University Education and Literacy,Guillaume Hawing,Q109296978,2021-10-27,
Minister of Pre-University Education and Literacy,Guillaume Hawing,Q109296978,2021-10-27,2022-08-20
Minister of Security and Civil Protection,Bachir Diallo,Q109044662,2021-10-21,
Minister of Technical Education and Vocational Training,Djénabou Dramé,Q98602747,2020-06-19,2021-09-05
Minister of Technical Education and Vocational Training,Alpha Bacar Barry,Q109296974,2021-10-27,
Minister of Territorial Administration and Decentralization,Alhassane Condé,Q109300701,2010,2015
Minister of Territorial Administration and Decentralization,Bouréma Condé,Q78327479,2015-02-24,2021-09-05
Minister of Territorial Administration and Decentralization,Mory Condé,Q109296985,2021-10-27,
Minister of Town and Regional Planning,Ibrahima Kourouma,Q26214525,2018-05-17,
Minister of Town and Regional Planning,Ibrahima Sory Bangoura,Q113674890,2022-08-20,
Minister of Transport,Mohamed Keita,Q20560913,2021-01-27,2021-09-05
Minister of Youth,Aissatou Baldé,Q106882714,2021-02,
Minister of Youth,Bea Diallo,Q2456485,2021-11-02,
Minister of the Environment,Aissatou Baldé,Q106882714,2017-02,2018-05
Minister of the Environment,Oyé Lamah Guilavogui,Q94612893,2020-06-03,2021-09-05
Minister of the Environment,Louopou Lamah,Q109044739,2021-10-21,2022-08-20
Secretary General of Religious Affairs,Koutoubou Moustapha Sano,Q55365526,2009,2010
Secretary-General of the Government,Abdourahmane Sikhé Camara,Q109044723,2021-10-21,
President of the National Assembly,Boubacar Biro Diallo,Q93271851,1995,2002
President of the National Assembly,Aboubacar Somparé,Q323086,2002,2008
President of the National Assembly,Claude Kory Kondiano,Q59582595,2014-01-13,2020-04-22
President of the National Assembly,Amadou Damaro Camara,Q96059533,2020-04-22,
Chief of Staff of the Armed Forces,Namory Traoré,Q108881137,2010-11-27,2021-10-12
Chief of Staff of the Armed Forces,Sidiba Koulibaly,Q108881130,2021-10-12,
First Lady,Djené Kaba Condé,Q5285288,2010-12-21,2021-09-05
First Lady,Lauriane Darboux,Q108762973,2021-09-05,
Governor of Conakry,Mathurin Bangoura,Q108498329,2016,2021
Governor of Conakry,M'Mahawa Sylla,Q108498017,2021-09-10,
mayor of Kaloum,Aminata Touré,Q64063016,2018-02-04,2022-01-12
ambassador to Cuba,Aboubacar Sidiki Camara,Q109044655,2019-01-07,2021-10-21
ambassador to France,Amara Camara,Q107049865,2011-03-29,2022-02-03
ambassador to Israel,Amara Camara,Q107049865,2017-05-05,2022-02-03
ambassador to Portugal,Amara Camara,Q107049865,2011-03-29,2022-02-03
ambassador to the Russian Federation,Mohamed Keita,Q20560913,2011,2021-01-27
ambassador to the Russian Federation,Mandjou Kaké,Q107022236,2021-05-27,
ambassador to South Africa,Mamadi Camara,Q64590528,2013,2018
ambassador to the Holy See,Jean Delacroix Camara,Q107343007,1990,
